"id","name","slug","description","image","width","height","price","stock","createdAt","updatedAt"
3914,"Fahrenheit 9/11","fahrenheit-9-11","Dokumentaristen og provokatøren Michael Moore tør altid, hvor andre tier.
Denne gang forsøger han at afdække de begivenheder og relationer, der førte til terrorhandlingerne 11. september 2001.
Filmen vandt De Gyldne Palmer i 2004.
Medvirkende: Michael Moore.
Instruktør: Michael Moore.
Dansk biografpremiere  06.08.2004
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/img-2725.jpeg",62,85,25,3,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3916,"Monster","monster","Filmen er Charlize Therons. Den smukke skuespillerinde vender vrangen ud på sig selv og vandt både en Golden Globe og en Oscar for sin præstation.
Medvirkende: Charlize Theron, Bruce Dern, Christina Ricci.
Instruktør: Patty Jenkins.
Dansk biografpremiere  23.04.2004
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/img-2726.jpeg",62,85,70,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3917,"Troja","troja","Filmen &#8216;Troy&#8217; (Troja) er baseret på Homers &#8216;Illiaden&#8217; og &#8216;Odysseen&#8217;. .
Medvirkende: Brad Pitt, Eric Bana, Orlando Bloom, Diane Kruger, Sean Bean, Brian Cox, Peter O&#8217;Toole.
Instruktør: Wolfgang Petersen.
Dansk biografpremiere  19.05.2004
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/img-2727.jpeg",62,85,100,0,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3918,"Space cowboys","space-cowboys","Fire festlige pensionister sendes ud i det ydre rum.
Medvirkende: Clint Eastwood, Tommy Lee Jones, Donald Sutherland, James Garner.
Instruktør: Clint Eastwood.
Dansk biografpremiere  24.11.2000
","https://info.kinorevuen.dk/wp-content/uploads/2021/06/img-2728.jpeg",62,85,70,0,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3919,"Air force one","air-force-one"," Air Force One, bliver kapret af en russisk nationalist.
Medvirkende: Harrison Ford, Gary Oldman, Glenn Close.
Instruktør: Wolfgang Petersen.
Dansk biografpremiere  24.10.1997
","https://info.kinorevuen.dk/wp-content/uploads/2021/07/img-2730.jpeg",62,85,100,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3926,"Congo","congo","Medvirkende: Dylan Walsh, Laura Linney, Joe Don Baker.
Instruktør: Frank Marshall.
Dansk biografpremiere  29.09.1995
","https://info.kinorevuen.dk/wp-content/uploads/2021/07/img-2731.jpeg",62,85,100,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3927,"Dragonheart","dragonheart","Medvirkende: Dennis Quaid, Pete Postlethwaite, Dina Meyer.
Instruktør: Rob Cohen.
Dansk biografpremiere  13.12.1996
Plakaten har små huller i hjørner fra nåle.
et lille afrevet hjørne, i øverst venstre side.
","https://info.kinorevuen.dk/wp-content/uploads/2021/07/img-2732.jpeg",62,85,125,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3929,"First knight","first-knight","Filmatiseringen af den klassiske fortælling om Kong Arthur, Sir Lancelot og ridderne om det runde bord, hvor tre skæbner mødes i et drama om kærlighed, ære, jalousi og forræderi.
Medvirkende: Sean Connery, Richard Gere, Julia Ormond, John Gielgud.
Instruktør: Jerry Zucker.
Dansk biografpremiere  22.09.1995
Plakaten har små huller i hjørner fra nåle.
","https://info.kinorevuen.dk/wp-content/uploads/2021/07/img-2735.jpeg",62,85,175,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3930,"Marius &amp; Jeannette","marius-jeannette","Fransk film fra 1997 instrueret af Robert Guédiguian. Det vandt Louis Delluc-prisen og César-prisen for bedste skuespillerinde og modtog César-nomineringer til Bedste Film,
Medvirkende: Gérard Meylan, Ariane Ascaride, Pascale Roberts.
Instruktør: Robert Guédiguian.
Dansk biografpremiere  12.06.1998
Plakaten har små huller i hjørner fra nåle.
","https://info.kinorevuen.dk/wp-content/uploads/2021/07/img-2738.jpeg",62,85,50,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3931,"Brevet i flasken","brevet-i-flasken","Amerikansk romantisk dramafilm fra 1999 instrueret af Luis Mandoki og baseret på Nicholas Sparks roman.
Medvirkende: Kevin Costner, Robin Wright Penn, Paul Newman.
Dansk biografpremiere  23.04.1999
Plakaten har små huller i hjørner fra nåle.
","https://info.kinorevuen.dk/wp-content/uploads/2021/07/img-2743.jpeg",62,85,70,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3932,"Maria full of grace","maria-full-of-grace","Medvirkende: Catalina Sandino Moreno, Yenny Paola Vega, Guilied Lopez.
Instruktør: Joshua Marston
Dansk biografpremiere  24.09.2004
","https://info.kinorevuen.dk/wp-content/uploads/2021/07/img-2741.jpeg",62,85,70,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3934,"The Human stain","the-human-stain","&#8216;The Human Stain&#8217; er baseret på en bog af Philip Roth.
Medvirkende: Anthony Hopkins, Nicole Kidman, Ed Harris, Gary Sinise.
Instruktør: Robert Benton.
Dansk biografpremiere  14.11.2003
","https://info.kinorevuen.dk/wp-content/uploads/2021/07/img-2740.jpeg",62,85,70,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3935,"The Postman","the-postman","&#8220;Året er 2013 og jorden er ved at blive sig selv efter den store krig. En gruppe, Holnisterne, har indført et regime bygget på terror. Men postbudet giver folket nyt mod og kamplyst, og til sidst overvindes det onde.&#8221;
Medvirkende: Kevin Costner, Will Patton, Larenz Tate.
Instruktør: Kevin Costner.
Dansk biografpremiere  13.02.1998
","https://info.kinorevuen.dk/wp-content/uploads/2021/07/img-2737.jpeg",62,85,70,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3958,"A.I. Kunstig Intelligens","a-i-kunstig-intelligens","Science fiction-film fra 2001, der blev påbegyndt af Stanley Kubrick sammen med Steven Spielberg, der færdiggjorde filmen efter Kubricks død. Filmen er baseret på den korte science fiction-historie Super-Toys Last All Summer Long af forfatteren Brian Aldiss.
Medvirkende: Haley Joel Osment, Jude Law, Frances O&#8217;Connor.
Dansk biografpremiere  05.10.2001
Plakaten har små huller i hjørner fra nåle.
","https://info.kinorevuen.dk/wp-content/uploads/2021/07/img-2745.jpeg",62,85,150,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3961,"Three Kings","three-kings-2","Amerikansk satirisk krigsfilm fra 1999 instrueret og skrevet af David O. Russell.
Medvirkende: George Clooney, Mark Wahlberg, Ice Cube.
Dansk biografpremiere  03.03.2000
Plakaten har små huller i hjørner fra nåle.
","https://info.kinorevuen.dk/wp-content/uploads/2021/07/img-2746.jpeg",62,85,100,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3962,"Stigmata","stigmata","Ammerikansk gyserfilm fra 1999 instrueret af Rupert Wainwright.
Medvirkende: Patricia Arquette, Gabriel Byrne, Jonathan Pryce.
Dansk biografpremiere  11.02.2000
Plakaten har små huller i hjørner fra nåle.
","https://info.kinorevuen.dk/wp-content/uploads/2021/07/img-2750.jpeg",62,85,100,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3966,"Eksorcisten: Begyndelsen  (Teaser)","eksorcisten-begyndelsen-teaser","Ammerikansk gyserfilm fra 2004 instrueret af Renny Harlin.
Medvirkende: Stellan Skarsgård, James D&#8217;Arcy, Izabella Scorupco.
Dansk biografpremiere  29.10.2004
Plakaten har små huller i hjørner fra nåle.
","https://info.kinorevuen.dk/wp-content/uploads/2021/07/img-2753.jpeg",62,85,100,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3967,"Ondskab","ondskab","Efter Jan Guillous roman.
Medvirkende: Andreas Wilson, Henrik Lundström, Gustaf Skarsgård, Linda Zilliacus.
Instruktør: Mikael Håfström.
Dansk biografpremiere  30.04.2004
Plakaten har små huller i hjørner fra nåle.
","https://info.kinorevuen.dk/wp-content/uploads/2021/07/img-2754.jpeg",62,85,70,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3969,"Arvingen","arvingen","efter Ib Henrik Cavling´s roman.
Medvirkende: Poul Reichhardt, Astrid Villaume, Gunnar Lauring, Nina Pens.
Instruktør: Alice O&#8217;Fredericks, Jon Iversen.
Dansk biografpremiere 20.12.1954
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/07/img-2655.jpeg",62,85,175,0,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3976,"De Røde heste","de-roede-heste","Denne første Morten Korch-filmatisering blev set af over 2.300.000 mennesker og var blandt dansk films allerstørste succeser.
I 1930&#8217;erne havde Morten Korch forgæves forsøgt at afsætte sine populære landboskildringer til Nordisk Film. Nu blev hans romaner en guldgrube for ASA. Inden 1950 var omme, kom allerede den anden Morten Korch-film, &#8216;Mosekongen&#8217;. Derefter fulgte yderligere elleve, inden ASA i 1968 lavede en remake af &#8216;De røde heste&#8217;.
Medvirkende: Poul Reichhardt, Tove Maës, Johannes Meyer, Karen Marie Løwert, Ib Schønberg, Lily Broberg, Peter Malberg, Ejner Federspiel.
Instruktør: Alice O&#8217;Fredericks, Jon Iversen.
Dansk biografpremiere 02.01.1950
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/07/img-2656.jpeg",62,85,325,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3982,"Kæmpeblæksprutten","kaempeblaeksprutten","Italiensk-Amerikansk gyserfilm. instrueret af Ovidio G. Assonitis.
Medvirkende: John Huston, Shelley Winters, Bo Hopkins, Henry Fonda, Alan Boyd.
Dansk biografpremiere 20.05.1977
Original plakat.
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/07/img-2270.jpeg",62,85,325,0,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3984,"Den Maskerede morder","den-maskerede-morder","Amerikansk kriminaldramafilm fra 1975 instrueret af Paul Bogart. 
Medvirkende: Dean Martin, Eugene Roche, Denise Nicholas, Cindy Williams.
Dansk biografpremiere  20.06.1975
Original plakat.
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/07/image1-rotated.jpeg",62,85,150,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3988,"Grace of my heart","grace-of-my-heart","Amerikansk film fra 1996 skrevet og instrueret af Allison Anders. 
Medvirkende: Illeana Douglas, John Turturro, Matt Dillon.
Dansk biografpremiere  23.05.1997
Original plakat.
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/07/image2-rotated.jpeg",62,85,150,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3989,"Al Capone","al-capone","Amerikansk film   
Medvirkende: Rod Steiger, Fay Spain, Martin Balsam.
Instruktør: Richard Wilson.
Dansk biografpremiere  11.11.1959
Original plakat.
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/07/image0-rotated.jpeg",62,85,250,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3990,"Dronning Margot","dronning-margot","Baseret på den historiske roman La Reine Margot fra 1845 af Alexandre Dumas.  
Medvirkende: Isabelle Adjani, Daniel Auteuil, Jean-Hugues Anglade.
Instruktør: Patrice Chéreau.
Dansk biografpremiere  13.10.1995
Original plakat.
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/07/image1-4-rotated.jpeg",62,85,125,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3992,"De Røde heste","de-roede-heste-kopier","Filmen er en genindspilning af 1950-filmatiseringen af Morten Korchs succes-roman.
Medvirkende: Kjeld Nørgaard, Poul Reichhardt, Jane Thomsen, Helge Kjærulff-Schmidt.
Instruktør: Alice O&#8217;Fredericks, Jon Iversen.
Dansk biografpremiere 16.12.1968
Original plakat.
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Fremstår med taperester på hjørnerne.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/07/img-2658.jpeg",62,85,150,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3995,"Hold da helt ferie","hold-da-helt-ferie","Ved at købe en campingvogn håber en familiefar, at han og konen kan blive alene i ferien for en gangs skyld. Børnene har andre planer, og svigermor vil selvfølgelig betakke sig for at blive campist &#8211; tror de! Ved skæbnens lunefulde spil kommer alle fem med på ferie.
Medvirkende: Lily Broberg, Axel Strøbye, Sisse Reingaard, Bente Messmann.
Instruktør: Anker Sørensen.
Dansk biografpremiere 26.12.1965
Original plakat.
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Fremstår med klistermærke (Langkær Bio) i bunden.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/07/img-2664.jpeg",62,85,150,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
3999,"Agent 007 - The world is not enough","agent-007-the-world-is-not-enough","Med seriens 19. film ville Bond-producerne sætte mere fokus på kvinderne og hyrede derfor den “bløde” Michael Apted, kendt for dokumentarer og realistiske dramaer, til at instruere.
Medvirkende: Pierce Brosnan, Sophie Marceau, Robert Carlyle, Judi Dench, Ulrich Thomsen.
Instruktør: Michael Apted.
Dansk biografpremiere 10.12.1999
Original plakat.
Plakaten er ny. er rullet.
","https://info.kinorevuen.dk/wp-content/uploads/2021/07/image0-1-rotated.jpeg",62,85,400,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
4002,"Livet er smukt","livet-er-smukt","Italiensk film fra 1997, instrueret af Roberto Benigni, der også spiller hovedrollen.
Medvirkende: Roberto Benigni, Nicoletta Braschi, Giorgio Cantarini.
Dansk biografpremiere 19.02.1999
Original plakat.
Plakaten er ny. er rullet.
","https://info.kinorevuen.dk/wp-content/uploads/2021/07/image0-3-rotated.jpeg",62,85,500,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
4005,"Malena","malena","Italiensk Oscar-nomineret film, der foregår på Sicilien under Anden Verdenskrig. 
Politikens Kim Skotte noterede sig, at &#8220;med den billedskønne og barmfagre Monica Bellucci i titelrollen behøves ikke yderligere argumenter for sagen: Kvinden er en skønhedsåbenbaring.&#8221; Filmen blev Belluccis internationale gennembrud. Sicilianskfødte Giuseppe Tornatore slog allerede i 1988 sit navn fast med spillefilmen ’Mine aftener i paradis’. Han er en instruktør med sans for de store følelser og den hjertegribende nostalgi. Landsmanden Ennio Morricone står bag filmens smægtende score.
Medvirkende: Monica Bellucci, Giuseppe Sulfaro, Luciano Federico, Matilde Piana.
Instruktør: Giuseppe Tornatore.
Dansk biografpremiere 10.05.2001
Original plakat.
Plakaten er ny. er rullet.
","https://info.kinorevuen.dk/wp-content/uploads/2021/07/image1-1-rotated.jpeg",62,85,300,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
4007,"Mission: Impossible 2","mission-impossible-2","Verdens bedste spion vender tilbage i, M:I-2. Den førende actioninstruktør John Woo sætter sit eget spændingspræg på missionen hvor Ethan Hunt danner par med den smukke Nyah Hall (Thandie Newton) .
Medvirkende: Tom Cruise, Dougray Scott, Thandie Newton.
Instruktør: John Woo.
Dansk biografpremiere 07.07.2000
Original plakat.
Plakaten er ny. er rullet.
","https://info.kinorevuen.dk/wp-content/uploads/2021/07/image1-2-rotated.jpeg",62,85,175,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
4010,"Central station","central-station","Brasiliansk-fransk dramafilm fra 1998.
Medvirkende: Fernanda Montenegro, Marília Pêra, Vinícius de Oliveira.
Instruktør: Walter Salles.
Dansk biografpremiere 17.09.1999
Original plakat.
Plakaten er ny. er rullet.
","https://info.kinorevuen.dk/wp-content/uploads/2021/07/image0-2-rotated.jpeg",62,85,70,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
4025,"Peter Pan","","J.M. Barries eventyr var allerede i 1924 grundlag for en realfilm, instrueret af Herbert Brenon. I 1991 var det &#8211; meget frit &#8211; grundlag for Steven Spielbergs realfilm &#8216;Hook&#8217;. Disney-studierne udsendte i 2002 en tegnefilm-fortsættelse af 1953-filmen, &#8216;Return to Never Land&#8217; (&#8216;Peter Pan &#8211; Tilbage til Ønskeøen).
Instruktør: Hamilton Luske, Clyde Geronimi, Wilfred Jackson.
Dansk biografpremiere 26.12.1953
Original plakat.
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert.
","https://info.kinorevuen.dk/wp-content/uploads/2021/07/img-2822.jpeg",62,85,1700,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
4048,"LEGO Ninjago Filmen","lego-ninjago-filmen","&#8216;LEGO Ninjago Filmen&#8217; bygger på det populære LEGO-legetøj, der også har sin egen tv-serie.
 Filmen er den tredje klods-baserede film efter LEGO Filmen &#8211; Et klodset eventyr og LEGO Batman Filmen. 
Dansk biografpremiere  21.09.2017
","https://info.kinorevuen.dk/wp-content/uploads/2021/07/hovedpl-lego.jpg",70,100,40,5,"2023-01-30 04:06:47","2023-01-30 04:06:47"
4050,"Filmen om Kaptajn Underhyler","filmen-om-kaptajn-underhyler","DreamWorks&#8217; &#8216;Filmen om Kaptajn Underhyler&#8217; er baseret på tegneserien af Dav Pilkey, og instrueret af David Soren, der tidligere har lavet familiefilmen Turbo. 
Dansk biografpremiere  21.01.2017
","https://info.kinorevuen.dk/wp-content/uploads/2021/07/kaptajnunderhyl.jpg",70,100,50,5,"2023-01-30 04:06:47","2023-01-30 04:06:47"
4052,"After","after","&#8220;After&#8217; er baseret på den første roman i bog-serien af Anna Todd, som oprindeligt opstod som en fanfiction om det tidligere One Direction-medlem Harry Styles. 
Dansk biografpremiere  11.04.2019
","https://info.kinorevuen.dk/wp-content/uploads/2021/07/after.jpg",70,100,40,5,"2023-01-30 04:06:47","2023-01-30 04:06:47"
